,num_devices,task_data,local_completion_time,energy_consumed,total_weighted_waste,completion_time
663,250,10,1.2624305580381672e-09,4.840022865525891e-05,2.4200745542908475e-05,
664,250,35,4.01557965406524e-10,1.5395300137711584e-05,7.697850847838495e-06,
665,250,25,2.811824626846239e-10,1.0780232941234896e-05,5.39025706184879e-06,
666,250,35,1.18451805496265e-10,4.541314715604461e-06,2.2707165837049786e-06,
667,250,45,1.862633659418798e-09,7.141136947520396e-05,3.570661605443169e-05,
668,250,20,1.7913992492711757e-09,6.868031887023027e-05,3.434105513473977e-05,
669,250,15,2.3019770457963846e-09,8.825532197893294e-05,4.4128811977989364e-05,
670,250,25,8.866506361263664e-10,3.399323095643053e-05,1.699705880353333e-05,
671,250,25,1.637046616285278e-09,6.276260507402094e-05,3.138212106031861e-05,
672,250,30,7.436884116167317e-10,2.8512213160027048e-05,1.4256478424219333e-05,
673,250,45,8.46005593779566e-10,3.243494378509897e-05,1.6217894895346375e-05,
674,250,35,1.977663958835648e-09,7.58215073307945e-05,3.791174249737667e-05,
675,250,35,2.8211727010165113e-10,1.0816072451332829e-05,5.408177284301465e-06,
676,250,15,3.3820215185663423e-10,1.2966306445401177e-05,6.483322323776517e-06,
677,250,35,8.933139579150828e-10,3.424869554109539e-05,1.7124794427526652e-05,
678,250,10,2.603004669423375e-09,9.979639702842888e-05,4.989950001654915e-05,
679,250,25,1.8205996594409182e-09,6.979983116343646e-05,3.490082588154795e-05,
680,250,45,1.4003548668535816e-09,5.368809818699656e-05,2.684474927093171e-05,
681,250,30,5.338171702372219e-10,2.046597568086092e-05,1.0233254749015579e-05,
682,250,45,1.1299845971690909e-09,4.3322393086631174e-05,2.1661761535614172e-05,
683,250,30,2.0634988616587235e-10,7.911232510828464e-06,3.955719430357315e-06,
684,250,40,3.214971124583062e-10,1.2325853216963293e-05,6.163087357037876e-06,
685,250,10,1.2273146860205064e-09,4.705392392248626e-05,2.352757561858614e-05,
686,250,10,5.60850950981504e-11,2.1502421734157286e-06,1.0751491292554134e-06,
687,250,30,4.675942758323113e-10,1.792706119483036e-05,8.963764394553097e-06,
688,250,45,1.4275138915740074e-09,5.472934595951975e-05,2.736538673670566e-05,
689,250,20,3.3457921607556585e-10,1.2827406987454337e-05,6.413870783335207e-06,
690,250,45,3.7385609444114635e-10,1.4333240224502306e-05,7.166807040298374e-06,
691,250,25,1.3948684784751953e-09,5.3477755962377024e-05,2.6739575415427748e-05,
692,250,15,1.1749879437399479e-09,4.5047772950428385e-05,2.2524473969186063e-05,
693,250,15,1.0659251717763642e-10,4.086642367366744e-06,2.043374479941961e-06,
694,250,10,3.2799890998625733e-10,1.2575125135342756e-05,6.287726567126371e-06,
695,250,30,6.158544970948835e-10,2.361119848372735e-05,1.1805907169112223e-05,
696,250,25,2.708143088652974e-10,1.0382729084572764e-05,5.1914999494408145e-06,
697,250,20,1.3411948143895095e-09,5.141996545820085e-05,2.571065332650762e-05,
698,250,5,1.6900783191712086e-09,6.479578347683586e-05,3.239873677757752e-05,
699,250,35,9.26745738799837e-10,3.553043403266769e-05,1.7765680389203244e-05,
700,250,35,2.1865185434254305e-10,8.382876728301991e-06,4.191547690078167e-06,
701,250,35,6.463608918402866e-10,2.478078081974084e-05,1.2390713590316342e-05,
702,250,45,1.3997538152480315e-09,5.366505451544014e-05,2.6833227134627694e-05,
703,250,15,1.058904244840485e-09,4.059724889260345e-05,2.0299153898424146e-05,
704,250,5,1.472866431927984e-09,5.646811353707308e-05,2.8234793201752505e-05,
705,250,10,1.0275343647795793e-09,3.939456145908999e-05,1.9697794496727385e-05,
706,250,25,3.461420439623295e-10,1.3270713361858374e-05,6.635529751951168e-06,
707,250,20,6.818457101059828e-10,2.614123055451198e-05,1.3070956200111043e-05,
708,250,45,6.222547259945858e-10,2.385657637023302e-05,1.1928599312479508e-05,
709,250,25,5.703671042742259e-10,2.186726080776304e-05,1.0933915587433658e-05,
710,250,45,4.10652992747161e-10,1.574399369563428e-05,7.872202174313513e-06,
711,250,15,7.538146530099088e-10,2.890044235467658e-05,1.4450598084664795e-05,
712,250,20,2.856659868612511e-10,1.0952126431889434e-05,5.4762060489381475e-06,
713,250,35,3.6216271119983436e-10,1.3884928498340841e-05,6.94264533052602e-06,
714,250,15,1.2494941374296225e-09,4.7904260214501924e-05,2.3952754854319677e-05,
715,250,20,2.4504857982142723e-09,9.394898768479402e-05,4.697571908529612e-05,
716,250,5,6.090782731636835e-11,2.3351405352452877e-06,1.1676007215363021e-06,
717,250,35,4.776627328427717e-10,1.8313074998448382e-05,9.156776330590613e-06,
718,250,20,9.088054711840554e-11,3.4842623484030674e-06,1.7421766144750928e-06,
719,250,5,8.974661628214135e-10,3.440788660757448e-05,1.720439203686865e-05,
720,250,25,2.896702697914198e-09,0.00011105646329032687,5.552967999651239e-05,
721,250,30,2.6687819587991016e-10,1.0231822749731084e-05,5.116044813963482e-06,
722,250,40,7.168221707374396e-10,2.7482190404806568e-05,1.3741453613488652e-05,
723,250,45,2.5054483666484828e-09,9.605619339425507e-05,4.802934942131086e-05,
724,250,25,4.360646665941358e-10,1.6718249916600423e-05,8.359342990633509e-06,
725,250,20,1.3826403910068382e-09,5.300894425173155e-05,2.650516344606128e-05,
726,250,35,3.023136410820436e-10,1.1590379574392726e-05,5.795340944016904e-06,
727,250,35,4.726087414722716e-10,1.811931040965861e-05,9.059891509200041e-06,
728,250,20,9.086634535480794e-10,3.483717868074185e-05,1.74190436720977e-05,
729,250,20,5.357069958087026e-10,2.053842955897392e-05,1.0269482632984865e-05,
730,250,35,2.382314577137801e-10,9.133537645144677e-06,4.566887938301195e-06,
731,250,40,2.3107063968481195e-09,8.858999590157037e-05,4.4296153303983614e-05,
732,250,25,5.8618567156165095e-12,2.2473727649709384e-07,1.1237156917690473e-07,
733,250,5,1.5733210787578476e-10,6.031943656239999e-06,3.0160504941739374e-06,
734,250,40,2.5778896821482984e-09,9.883351545126187e-05,4.9418046670472005e-05,
735,250,30,1.6446782183433674e-09,6.305519248191089e-05,3.152841858006462e-05,
736,250,45,3.653988601805568e-10,1.4008998966718014e-05,7.004682182789097e-06,
737,250,35,1.3626782211403456e-09,5.224361614727342e-05,2.6122489412747282e-05,
738,250,20,1.573134881868177e-10,6.031229797408114e-06,3.0156935554481505e-06,
739,250,40,3.984806185760941e-10,1.527731797283449e-05,7.638858226726533e-06,
740,250,45,8.812974007144415e-10,3.378799367321297e-05,1.689443748530684e-05,
741,250,35,5.364165776771583e-10,2.0565634163983046e-05,1.0283085290280362e-05,
742,250,45,1.2417464508018162e-09,4.760722224916792e-05,2.3804231997809362e-05,
743,250,5,5.704150104887864e-10,2.186909748046077e-05,1.093483394773563e-05,
744,250,10,4.928999297197797e-11,1.8897252724673929e-06,9.448872812301824e-07,
745,250,45,7.477895412039627e-10,2.8669446053751745e-05,1.4335096921646474e-05,
746,250,10,1.436229469003084e-09,5.506349181629104e-05,2.7532464022880023e-05,
747,250,40,6.03312196022612e-11,2.3130340161742176e-06,1.1565471736969099e-06,
748,250,5,7.72553009363601e-10,2.9618850766424645e-05,1.4809811659717005e-05,
749,250,25,1.4907297599380333e-09,5.715297430404775e-05,2.8577232516903844e-05,
750,300,40,1.6508011716429277e-10,6.328993992037969e-06,3.1645795360775667e-06,
751,300,40,4.1611099224248316e-10,1.5953247521036292e-05,7.976831816014266e-06,
752,300,10,2.1606372208643525e-10,8.283650523590712e-06,4.141933293656399e-06,
753,300,40,1.7420868649139444e-10,6.67897351361554e-06,3.339573861151016e-06,
754,300,30,2.966089081103204e-10,1.1371666253101077e-05,5.685981431004594e-06,
755,300,15,4.468648229013362e-11,1.7132316283619742e-06,8.566381574221321e-07,
756,300,5,4.659988785266648e-10,1.7865895379492947e-05,8.933180689185737e-06,
757,300,30,4.2069345676620226e-10,1.6128934278094266e-05,8.064677485775516e-06,
758,300,30,4.225622631233409e-10,1.6200582302155466e-05,8.100502432209295e-06,
759,300,40,8.250139070806327e-10,3.163014511350566e-05,1.5815485063706368e-05,
760,300,30,2.304273559129555e-09,8.834336782805118e-05,4.4172836050805155e-05,
761,300,45,6.237022223757899e-10,2.3912071823334864e-05,1.195634776277862e-05,
762,300,20,1.940154079039969e-10,7.438341891683579e-06,3.719267953545742e-06,
763,300,25,1.6167227201671697e-10,6.198340877445509e-06,3.099251274858763e-06,
764,300,45,1.9278094012250384e-09,7.391013725780605e-05,3.6956032533603636e-05,
765,300,5,6.326454356088092e-11,2.425494499179138e-06,1.2127788818613495e-06,
766,300,30,5.907158365157744e-10,2.264740929756679e-05,1.1324000006701654e-05,
767,300,10,1.380574374294327e-09,5.2929735394931915e-05,2.6465557984653106e-05,
768,300,35,7.678712037309118e-10,2.9439355378184224e-05,1.4720061624693978e-05,
769,300,40,4.806814116917288e-10,1.84288078960688e-05,9.214644288740245e-06,
770,300,10,8.495400500938051e-10,3.257045103553106e-05,1.628565028779058e-05,
771,300,20,1.8906890984867956e-10,7.2486984808870275e-06,3.6244437748984383e-06,
772,300,10,7.523913652485781e-10,2.8845875034001382e-05,1.4423313712683315e-05,
773,300,25,1.2726409775070585e-09,4.879168514671806e-05,2.4396478893847783e-05,
774,300,20,7.990191906268419e-10,3.063353566660881e-05,1.531716734289972e-05,
775,300,5,3.2212707789168487e-10,1.235000541355446e-05,6.1751637703161765e-06,
776,300,45,7.916954734470722e-11,3.035275223353178e-06,1.5176771964502613e-06,
777,300,5,1.3478149103133754e-09,5.167377280973771e-05,2.583756031232401e-05,
778,300,25,1.9281000213076947e-10,7.392127931893789e-06,3.6961603709479598e-06,
779,300,5,5.126269961471012e-10,1.9653567216350684e-05,9.827039921673415e-06,
780,300,35,1.1528223705629561e-09,4.4197968734893203e-05,2.2099560778631884e-05,
781,300,40,3.1132458582391735e-10,1.193584949598932e-05,5.968080410287572e-06,
782,300,45,2.8284754512653825e-10,1.0844070409684446e-05,5.422176628614786e-06,
783,300,45,8.063370813349401e-10,3.091409571903384e-05,1.5457451028057585e-05,
784,300,25,5.943836747813511e-10,2.2788030268434527e-05,1.1394312326054655e-05,
785,300,5,2.755541260525055e-10,1.0564448573367064e-05,5.2823620637465585e-06,
786,300,45,7.322913590896278e-10,2.8075262434463932e-05,1.403799736291151e-05,
787,300,40,1.983925983210717e-09,7.606158660459563e-05,3.803178526528942e-05,
788,300,30,4.6107872402008574e-10,1.767726195199758e-05,8.8388615153608e-06,
789,300,35,1.4340899158465247e-09,5.49814636513847e-05,2.7491448870650273e-05,
790,300,25,3.096038721875262e-12,1.1869879187427577e-07,5.9350943956498825e-08,
791,300,20,1.7745471958350883e-10,6.803422928183754e-06,3.4018001914516686e-06,
792,300,40,3.398742097612186e-10,1.3030411345580782e-05,6.515375609895272e-06,
793,300,25,1.4500253249592998e-09,5.5592410083140906e-05,2.779693005423293e-05,
794,300,40,8.968988167096345e-10,3.438613516836705e-05,1.719351603359188e-05,
795,300,45,9.854712657235675e-11,3.7781907519990534e-06,1.8891446495628129e-06,
796,300,10,2.2404356078980027e-10,8.589588949602163e-06,4.294906496581476e-06,
797,300,15,1.9476004662208425e-10,7.466890538570734e-06,3.7335426493086782e-06,
798,300,20,3.050606257495901e-10,1.169569600956232e-05,5.848000535094035e-06,
799,300,45,1.9393557183552864e-10,7.435281062757823e-06,3.7177374991648294e-06,
800,300,40,5.966988322269386e-10,2.2876790912753444e-05,1.1438693805792836e-05,
801,300,20,1.5610180945864814e-09,5.9847753392783494e-05,2.992465720543904e-05,
802,300,10,1.29326134912377e-09,4.9582247997760105e-05,2.4791770629554616e-05,
803,300,45,2.750641058979131e-10,1.0545661728120848e-05,5.272968396113373e-06,
804,300,25,6.814151107448743e-10,2.6124721838524588e-05,1.3062701626817666e-05,
805,300,25,1.7994692877872562e-09,6.898971545996588e-05,3.449575746462683e-05,
806,300,5,1.0812222100103609e-09,4.145289565310388e-05,2.0726988437656944e-05,
807,300,35,7.304171818497352e-10,2.8003408496539417e-05,1.4002069456860633e-05,
808,300,30,2.1494830933335305e-10,8.240886799320553e-06,4.120550873814943e-06,
809,300,30,4.063411646302842e-10,1.557868284708882e-05,7.789544594126725e-06,
810,300,5,2.0788903591236983e-10,7.97024185529564e-06,3.985224872165776e-06,
811,300,40,7.486445961479635e-10,2.8702227939883183e-05,1.4351488292239665e-05,
812,300,5,1.4571337075254264e-09,5.586493781892722e-05,2.793319747631737e-05,
813,300,35,3.772557988047481e-10,1.4463581230200327e-05,7.231979242999566e-06,
814,300,40,4.536228884843384e-11,1.7391413243370816e-06,8.69593343312965e-07,
815,300,5,2.713144985790037e-10,1.0401905819768415e-05,5.201088567133497e-06,
816,300,45,8.039205092560022e-11,3.082144694683977e-06,1.5411125433674512e-06,
817,300,40,1.1048994061742235e-09,4.2360653866773254e-05,2.1180879383089714e-05,
818,300,25,5.875221719771833e-11,2.2524967636968674e-06,1.1262777579570325e-06,
819,300,20,1.2025124434057204e-10,4.610303263894166e-06,2.3052117575692533e-06,
820,300,10,1.694815946655577e-09,6.497741901478039e-05,3.248955691536352e-05,
821,300,35,2.9009108521372383e-10,1.112177993933821e-05,5.561035015211712e-06,
822,300,10,4.216210067136492e-10,1.6164495544620776e-05,8.082458582813745e-06,
823,300,30,1.8266485996257631e-10,7.003174101875828e-06,3.501678383367895e-06,
824,300,45,4.3247186947739583e-10,1.658050594260125e-05,8.290469207235364e-06,
825,300,45,3.0612509788406863e-10,1.1736506725350105e-05,5.868406425223995e-06,
826,300,40,1.0475157933591037e-09,4.016062792187476e-05,2.008083771883406e-05,
827,300,25,9.117325987832119e-11,3.495484640528383e-06,1.7477879068941307e-06,
828,300,25,4.39884260868175e-10,1.6864689049475267e-05,8.432564466868068e-06,
829,300,25,5.653232261730211e-10,2.167388395083164e-05,1.0837224637028906e-05,
830,300,20,2.728098588996845e-10,1.0459236324786786e-05,5.229754567322843e-06,
831,300,45,2.4124243393697223e-10,9.248975232384735e-06,4.624608237409336e-06,
832,300,10,2.2908606064220333e-09,8.782912965958109e-05,4.3915710260093756e-05,
833,300,45,9.310123446812252e-10,3.569401110938387e-05,1.7847471060864273e-05,
834,300,30,1.1183499678476554e-09,4.2876333922512275e-05,2.1438726136240062e-05,
835,300,15,1.4212098464010818e-09,5.448765565356199e-05,2.7244538431704196e-05,
836,300,20,4.797526171764886e-10,1.8393198914152807e-05,9.196839333384992e-06,
837,300,45,1.0088560508505486e-09,3.867845500927095e-05,1.93397319326609e-05,
838,300,5,8.984392858501759e-10,3.4445195096981606e-05,1.722304676813373e-05,
839,300,20,9.702575367572197e-11,3.719862952819773e-06,1.8599799892867244e-06,
840,300,5,2.832893492478875e-10,1.0861008704118138e-05,5.430645996733693e-06,
841,300,40,4.659727433404114e-10,1.7864893384585145e-05,8.932679678664243e-06,
842,300,5,1.5379602254996113e-10,5.896373951257306e-06,2.948263873639928e-06,
843,300,5,1.3356255661027764e-09,5.1206446473889615e-05,2.560389104972786e-05,
844,300,5,2.1204522150787647e-09,8.129585537112736e-05,4.064898791167122e-05,
845,300,35,8.99243617237621e-10,3.447603229655593e-05,1.7238465770086586e-05,
846,300,25,1.8209761685141294e-09,6.981426611601122e-05,3.490804354608987e-05,
847,300,5,1.157684421676953e-09,4.438437454086221e-05,2.2192766112641944e-05,
848,300,10,2.8275256190815652e-09,0.00010840428855336118,5.420355803949013e-05,
849,300,5,2.41281708657493e-09,9.250480982892334e-05,4.625361132300496e-05,
850,300,5,9.052347110954807e-10,3.470572438596966e-05,1.7353314810340378e-05,
851,300,25,2.5834157997496e-10,9.90453808515216e-06,4.952398213366068e-06,
852,300,20,4.52815024979145e-10,1.7360440626204163e-05,8.68044672061457e-06,
853,300,20,5.268919467109031e-10,2.0200470065499796e-05,1.0100498478723254e-05,
854,300,25,1.1459010947540438e-09,4.393261447076794e-05,2.196688018593135e-05,
855,300,15,1.2397477482808042e-10,4.753059414601019e-06,2.3765916946879233e-06,
856,300,15,3.387665638774095e-11,1.2987945394717922e-06,6.4941420806409e-07,
857,300,15,2.296873294058963e-10,8.80596496312398e-06,4.403097325226693e-06,
858,300,40,1.7700019173920846e-09,6.785996819908533e-05,3.393086910050136e-05,
859,300,20,8.600859294045074e-10,3.297476869622042e-05,1.6487814391074912e-05,
860,300,15,1.3698195756724401e-09,5.2517407992742366e-05,2.625938890615902e-05,
861,300,15,9.93048164584212e-10,3.8072397666175574e-05,1.903669535717008e-05,
862,300,15,6.846392057628413e-11,2.624833017094517e-06,1.3124507405075468e-06,
863,300,35,8.717126574326801e-10,3.3420524933260944e-05,1.671069832295919e-05,
864,300,25,2.361766095274971e-09,9.0547569776183e-05,4.5274965771139134e-05,
865,300,10,8.041797458231505e-10,3.083138579776974e-05,1.541609498875778e-05,
866,300,30,2.9801264027056717e-10,1.1425483833081287e-05,5.712890922860779e-06,
867,300,5,2.3017822288465381e-10,8.8247852906786e-06,4.412507734450743e-06,
868,300,30,1.0523705659654636e-09,4.0346754677695895e-05,2.017390352413093e-05,
869,300,35,1.9303330379584978e-09,7.4006890773605e-05,3.700441055332148e-05,
870,300,15,1.6911087759615347e-11,6.483529008094456e-07,3.241849059486026e-07,
871,300,25,1.686400741799327e-10,6.465478911911602e-06,3.232823775992891e-06,
872,300,15,2.3526795080924684e-10,9.01991998048378e-06,4.510077624217294e-06,
873,300,30,6.861070775463234e-10,2.6304606795037303e-05,1.3152646451057426e-05,
874,300,40,5.294387592798251e-10,2.0298112117882837e-05,1.0149320778321058e-05,
875,300,25,8.495874623938111e-10,3.2572268772076446e-05,1.628655917976942e-05,
876,300,15,1.591995004358372e-09,6.103537476842791e-05,3.051848338171613e-05,
877,300,5,2.469440028000087e-09,9.467567245155331e-05,4.733907094579066e-05,
878,300,35,1.5303062666183752e-09,5.8670294968149595e-05,2.9335912637208108e-05,
879,300,40,5.220386956498804e-10,2.0014401644089032e-05,1.0007461841392342e-05,
880,300,20,5.006317292251975e-10,1.91936815948372e-05,9.597091113283212e-06,
881,300,10,7.051267050953483e-10,2.703379884164082e-05,1.3517251984172958e-05,
882,300,35,6.620629545564951e-10,2.5382781001837775e-05,1.2691721532396166e-05,
883,300,30,2.953317106030879e-10,1.1322699875509548e-05,5.661497603610075e-06,
884,300,5,1.874477594324832e-09,7.186545319012993e-05,3.593366383386213e-05,
885,300,5,2.1776760256475491e-10,8.348975466992004e-06,4.1745966172972846e-06,
886,300,10,1.1489011614951273e-09,4.404763380020743e-05,2.2024391350684465e-05,
887,300,40,2.851985677773718e-09,0.00010934206087365499,5.467245642966638e-05,
888,300,5,1.654905088652255e-09,6.344727968086705e-05,3.1724467292977855e-05,
889,300,35,1.804741663509653e-10,6.919185266972814e-06,3.4596828705695826e-06,
890,300,5,7.488826811859102e-10,2.8711355863952066e-05,1.4356052373316626e-05,
891,300,45,5.065995682555951e-10,1.9422482119198627e-05,9.71149435938344e-06,
892,300,5,7.073461327826855e-10,2.711888931007646e-05,1.3559798328104622e-05,
893,300,40,1.8748766203804463e-09,7.188075141957168e-05,3.594131314809603e-05,
894,300,15,1.4604337472523453e-09,5.599145778973854e-05,2.7996459111742894e-05,
895,300,45,2.613199280678173e-09,0.00010018724744997642,5.009493032462855e-05,
896,300,40,1.6978986918866861e-09,6.509560814852843e-05,3.2548653023610156e-05,
897,300,10,5.064145844799082e-11,1.941539004036407e-06,9.707948227474275e-07,
898,300,15,2.7273097789694815e-09,0.00010456212112053112,5.228242421515505e-05,
899,300,45,1.9816884503802526e-10,7.597580200446173e-06,3.7988891846456054e-06,
900,300,15,1.3713643417721751e-09,5.257663266214695e-05,2.628900201324436e-05,
901,300,35,1.182388056257784e-09,4.533148529853133e-05,2.2666333843293795e-05,
902,300,25,1.2546553201535133e-09,4.810213440439485e-05,2.4051694529857502e-05,
903,300,45,6.436446292560702e-10,2.467664223617542e-05,1.2338642940402338e-05,
904,300,15,3.566517808218608e-10,1.3673645359875279e-05,6.83700100582805e-06,
905,300,25,1.331700750947152e-10,5.105597328567951e-06,2.552865249321523e-06,
906,300,20,1.7093365505736875e-09,6.553412333833633e-05,3.276791633744345e-05,
907,300,40,2.868739347760005e-10,1.0998437854648692e-05,5.499362364291734e-06,
908,300,20,1.3161314070328186e-10,5.0459061399581685e-06,2.523018876549436e-06,
909,300,15,9.762382384268916e-10,3.7427923192302985e-05,1.8714449715270707e-05,
910,300,5,4.1065402224951906e-10,1.5744033165646482e-05,7.872221909834365e-06,
911,300,40,1.728806840913686e-10,6.628059331123104e-06,3.3141161059035974e-06,
912,300,15,2.9722677771537693e-10,1.1395354708654896e-05,5.697825967716306e-06,
913,300,35,4.6291518348149005e-10,1.7747669830896053e-05,8.874066373039767e-06,
914,300,10,8.639847974494293e-10,3.312424710013687e-05,1.656255554246716e-05,
915,300,15,2.7316390850722764e-10,1.0472810205624256e-05,5.236541684766382e-06,
916,300,5,4.4674992366517054e-10,1.7127911170588118e-05,8.564178960255892e-06,
917,300,5,2.2366045303867686e-09,8.574901010819383e-05,4.287562335636211e-05,
918,300,45,5.444786788662565e-10,2.087472644514628e-05,1.0437635461912573e-05,
919,300,35,8.892075187150741e-10,3.4091259082532306e-05,1.704607414502551e-05,
920,300,20,1.445955748577802e-10,5.543638690535866e-06,2.771891643055362e-06,
921,300,35,5.04849370366662e-10,1.9355381416132666e-05,9.677943132751517e-06,
922,300,40,1.3344849920426237e-09,5.1162718092191195e-05,2.5582026288591617e-05,
923,300,35,2.5702207715493515e-10,9.853949767407611e-06,4.927103394742383e-06,
924,300,20,1.3033591216392161e-09,4.996938572628268e-05,2.4985344542702158e-05,
925,300,45,8.403283405023173e-11,3.2217284005713035e-06,1.610906216702677e-06,
926,300,40,2.1733684795322633e-10,8.332460798870623e-06,4.166339067859288e-06,
927,300,40,1.0159600351784654e-09,3.895081412133876e-05,1.947591504068697e-05,
928,300,45,5.240710792704194e-10,2.0092321044346703e-05,1.0046422557712987e-05,
929,300,35,9.346854050116557e-10,3.583483228859682e-05,1.7917883487000916e-05,
930,300,25,1.163354863223458e-09,4.46017731658239e-05,2.230146826034356e-05,
931,300,10,2.0736946160118562e-09,7.950321935499185e-05,3.975264652480393e-05,
932,300,10,1.6646744870686639e-10,6.382182789990994e-06,3.1911746287198504e-06,
933,300,15,4.575047090135202e-10,1.7540238063884545e-05,8.77034778429678e-06,
934,300,15,4.241408070561247e-10,1.6261101977319095e-05,8.130763059063076e-06,
935,300,15,3.9009184753078606e-10,1.4955701521027048e-05,7.47804580643729e-06,
936,300,15,2.347948154704995e-10,9.00178048090145e-06,4.50100763785846e-06,
937,300,25,1.4225331094721978e-09,5.453838813528566e-05,2.7269905334197566e-05,
938,300,35,1.8653349403102192e-10,7.151493367679461e-06,3.575839950586746e-06,
939,300,40,4.925109539316842e-10,1.8882339811670274e-05,9.441416161312103e-06,
940,300,10,1.14356169792317e-09,4.3842924514509556e-05,2.192203403810374e-05,
941,300,40,3.839304565734516e-10,1.4719480424135303e-05,7.359932177295938e-06,
942,300,45,2.5685491800442713e-10,9.847541065515145e-06,4.9238989602165745e-06,
943,300,35,6.217696045007114e-11,2.3837977334365587e-06,1.1919299551985044e-06,
944,300,5,3.4567746660845293e-10,1.3252901966203769e-05,6.626623821835188e-06,
945,300,15,2.436112751666365e-10,9.339794055197393e-06,4.67001883323628e-06,
946,300,35,5.453105045845211e-10,2.0906617747768018e-05,1.04535815291363e-05,
947,300,10,3.2207558318238746e-10,1.2348031161831337e-05,6.17417661870726e-06,
948,300,25,1.7925821946265855e-10,6.872567172177838e-06,3.43637321519865e-06,
949,300,35,2.050341180804254e-09,7.86078737878739e-05,3.930496206452735e-05,
950,300,10,2.3795486897683417e-09,9.12293353070336e-05,4.561585742786168e-05,
951,300,5,2.758489223849308e-09,0.00010575750747419545,5.288013298170965e-05,
952,300,10,1.0341285869623272e-09,3.96473768392441e-05,1.982420548391553e-05,
953,300,40,1.3270650936121853e-09,5.087824717349756e-05,2.5439787119295586e-05,
954,300,25,6.880466274130823e-10,2.6378967049105684e-05,1.3189827547866549e-05,
955,300,5,8.628116911239006e-10,3.3079271466403196e-05,1.654006713904716e-05,
956,300,15,2.700205403307661e-11,1.0352296853408804e-06,5.176283436974567e-07,
957,300,30,2.357731816121967e-10,9.03928998561456e-06,4.519762879398086e-06,
958,300,30,4.511163904510573e-11,1.7295316806887776e-06,8.647883961639114e-07,
959,300,5,1.4481028824070737e-09,5.55187057050966e-05,2.7760076903989502e-05,
960,300,5,1.7723615895088668e-13,6.795043548798017e-09,3.397610392478484e-09,
961,300,45,8.809810273150152e-10,3.377586425763824e-05,1.6888372619332777e-05,
962,300,15,1.741380612970191e-10,6.676265819687486e-06,3.3382199788743916e-06,
963,300,25,1.5261090295856316e-09,5.850937741841854e-05,2.9255451763724063e-05,
964,300,40,3.848728628881326e-11,1.475561126778947e-06,7.37799807032618e-07,
965,300,10,3.7048682063672443e-10,1.4204065893686349e-05,7.102218190253493e-06,
966,300,20,3.6018409683783457e-10,1.3809070553575792e-05,6.904715368836315e-06,
967,300,20,1.9041083796604947e-09,7.300146560392133e-05,3.65016848561505e-05,
968,300,10,5.303509190501228e-11,2.033308334158416e-06,1.0166806846251605e-06,
969,300,20,2.7275333345488445e-10,1.0457069200079811e-05,5.228670976706633e-06,
970,300,25,1.3773241998493006e-09,5.2805127205351e-05,2.6403252264775425e-05,
971,300,10,5.63611606840508e-10,2.1608262308091047e-05,1.0804412959848944e-05,
972,300,10,5.868813024894347e-10,2.2500397390670603e-05,1.1250492135986547e-05,
973,300,10,2.3474425995553812e-09,8.999842236878176e-05,4.5000384905690656e-05,
974,300,40,4.4677199359743534e-10,1.712875730803403e-05,8.564602040013814e-06,
975,300,30,1.9177581287483526e-10,7.35247822907147e-06,3.6763350024421724e-06,
976,300,35,4.989852612847187e-10,1.9130557786335158e-05,9.565528385798222e-06,
977,300,5,2.6032386056303953e-09,9.980536589078604e-05,4.990398456469583e-05,
978,300,40,9.22097473891992e-11,3.5352224559712972e-06,1.7676573328593431e-06,
979,300,20,6.115150485750909e-10,2.3444828698666002e-05,1.1722720106857289e-05,
980,300,5,2.4347670322311593e-10,9.334634711742416e-06,4.66743909422282e-06,
981,300,45,8.635358894032994e-10,3.310703644887409e-05,1.6553949992381746e-05,
982,300,30,2.192625393884014e-09,8.406289735589953e-05,4.203254499064671e-05,
983,300,45,3.735144051793798e-10,1.432014022601665e-05,7.160256870210915e-06,
984,300,25,1.7348928547111796e-10,6.6513924528954025e-06,3.3257829710904366e-06,
985,300,25,5.378967877792057e-10,2.0622383825927425e-05,1.0311460861357603e-05,
986,300,30,1.6279659269935525e-09,6.241446122145934e-05,3.120804459369317e-05,
987,300,30,1.4013147841592606e-09,5.372490038319594e-05,2.686315084899005e-05,
988,300,35,2.2264632150776724e-10,8.536020299583421e-06,4.268121472952465e-06,
989,300,20,1.542040368039293e-10,5.9120167785486164e-06,2.9560854912927104e-06,
990,300,15,2.907632285032773e-10,1.1147549189532882e-05,5.573919976380693e-06,
991,300,30,1.9746132176987312e-10,7.570454519956709e-06,3.7853259906392393e-06,
992,300,40,2.1999217052263737e-09,8.434263007867119e-05,4.217241500018821e-05,
993,300,20,2.3592027668064736e-09,9.044929452198873e-05,4.522582686237777e-05,
994,300,25,1.634228942698162e-10,6.265457850176794e-06,3.132810636535532e-06,
995,300,30,1.312308574234803e-09,5.0312498105183695e-05,2.5156905206878965e-05,
996,300,45,6.692893206152768e-10,2.5659832097729468e-05,1.2830250693525042e-05,
997,300,15,1.9612277536275822e-11,7.519136091582545e-07,3.759666107178954e-07,
998,300,40,1.380894034813284e-09,5.294199083513104e-05,2.6471685864582926e-05,
999,300,15,1.4859488137645206e-09,5.696967797419171e-05,2.8485581961502737e-05,
1000,300,40,1.88671270033215e-09,7.233453398400407e-05,3.6168210348352204e-05,
