,num_devices,task_data,transmission_rate,completion_time,energy_consumed
5580,250,35,1000,0.20247233072916665,0.14
5581,250,35,1000,0.20247233072916665,0.14
5582,100,30,500,0.20247233072916665,0.24
5583,250,20,500,0.20247233072916665,0.16
5584,250,20,500,0.20247233072916665,0.16
5585,300,45,1000,0.20308268229166665,0.18
5586,300,45,1000,0.20308268229166665,0.18
5587,300,45,1000,0.20308268229166665,0.18
5588,300,45,1000,0.20308268229166665,0.18
5589,250,40,1000,0.20308268229166665,0.16
5590,150,35,1000,0.20308268229166665,0.14
5591,150,35,1000,0.20308268229166665,0.14
5592,150,30,500,0.20308268229166665,0.24
5593,250,30,500,0.20308268229166665,0.24
5594,250,20,500,0.20308268229166665,0.16
5595,200,45,1000,0.20369303385416665,0.18
5596,100,45,1000,0.20369303385416665,0.18
5597,150,35,1000,0.20369303385416665,0.14
5598,200,35,1000,0.20369303385416665,0.14
5599,200,35,1000,0.20369303385416665,0.14
5600,200,35,1000,0.20369303385416665,0.14
5601,250,30,500,0.20369303385416665,0.24
5602,100,25,500,0.20369303385416665,0.2
5603,100,25,500,0.20369303385416665,0.2
5604,250,20,500,0.20369303385416665,0.16
5605,100,45,1000,0.20430338541666665,0.18
5606,250,40,1000,0.20430338541666665,0.16
5607,200,40,1000,0.20430338541666665,0.16
5608,300,40,1000,0.20430338541666665,0.16
5609,300,40,1000,0.20430338541666665,0.16
5610,300,30,500,0.20430338541666665,0.24
5611,150,25,500,0.20430338541666665,0.2
5612,100,25,500,0.20430338541666665,0.2
5613,150,25,500,0.20430338541666665,0.2
5614,150,25,500,0.20430338541666665,0.2
5615,200,25,500,0.20430338541666665,0.2
5616,150,25,500,0.20430338541666665,0.2
5617,250,25,500,0.20430338541666665,0.2
5618,200,25,500,0.20430338541666665,0.2
5619,300,25,500,0.20430338541666665,0.2
5620,300,25,500,0.20430338541666665,0.2
5621,100,20,500,0.20430338541666665,0.16
5622,250,45,1000,0.20491373697916665,0.18
5623,300,40,1000,0.20491373697916665,0.16
5624,250,35,1000,0.20491373697916665,0.14
5625,250,35,1000,0.20491373697916665,0.14
5626,300,35,1000,0.20491373697916665,0.14
5627,300,35,1000,0.20491373697916665,0.14
5628,300,30,500,0.20491373697916665,0.24
5629,300,30,500,0.20491373697916665,0.24
5630,300,30,500,0.20491373697916665,0.24
5631,200,25,500,0.20491373697916665,0.2
5632,150,25,500,0.20491373697916665,0.2
5633,150,25,500,0.20491373697916665,0.2
5634,250,25,500,0.20491373697916665,0.2
5635,250,20,500,0.20491373697916665,0.16
5636,300,20,500,0.20491373697916665,0.16
5637,150,20,500,0.20491373697916665,0.16
5638,300,45,1000,0.20552408854166665,0.18
5639,100,45,1000,0.20552408854166665,0.18
5640,250,45,1000,0.20552408854166665,0.18
5641,100,45,1000,0.20552408854166665,0.18
5642,300,35,1000,0.20552408854166665,0.14
5643,300,25,500,0.20552408854166665,0.2
5644,300,25,500,0.20552408854166665,0.2
5645,300,45,1000,0.20613444010416665,0.18
5646,250,45,1000,0.20613444010416665,0.18
5647,300,35,1000,0.20613444010416665,0.14
5648,300,35,1000,0.20613444010416665,0.14
5649,300,30,500,0.20613444010416665,0.24
5650,300,25,500,0.20613444010416665,0.2
5651,300,25,500,0.20613444010416665,0.2
5652,250,45,1000,0.20674479166666665,0.18
5653,100,45,1000,0.20674479166666665,0.18
5654,150,45,1000,0.20674479166666665,0.18
5655,50,30,500,0.20674479166666665,0.24
5656,50,30,500,0.20674479166666665,0.24
5657,300,30,500,0.20674479166666665,0.24
5658,200,25,500,0.20674479166666665,0.2
5659,250,25,500,0.20674479166666665,0.2
5660,150,45,1000,0.20735514322916665,0.18
5661,100,45,1000,0.20735514322916665,0.18
5662,250,40,1000,0.20735514322916665,0.16
5663,150,40,1000,0.20735514322916665,0.16
5664,300,40,1000,0.20735514322916665,0.16
5665,300,40,1000,0.20735514322916665,0.16
5666,250,35,1000,0.20735514322916665,0.14
5667,250,35,1000,0.20735514322916665,0.14
5668,50,35,500,0.20735514322916665,0.28
5669,250,25,500,0.20735514322916665,0.2
5670,250,25,500,0.20735514322916665,0.2
5671,150,20,500,0.20735514322916665,0.16
5672,150,20,500,0.20735514322916665,0.16
5673,200,20,500,0.20735514322916665,0.16
5674,200,20,500,0.20735514322916665,0.16
5675,300,45,1000,0.20796549479166665,0.18
5676,300,45,1000,0.20796549479166665,0.18
5677,300,45,1000,0.20796549479166665,0.18
5678,200,45,1000,0.20796549479166665,0.18
5679,100,45,1000,0.20796549479166665,0.18
5680,150,45,1000,0.20796549479166665,0.18
5681,300,40,1000,0.20796549479166665,0.16
5682,300,35,1000,0.20796549479166665,0.14
5683,300,35,1000,0.20796549479166665,0.14
5684,300,35,1000,0.20796549479166665,0.14
5685,300,35,1000,0.20796549479166665,0.14
5686,100,35,500,0.20796549479166665,0.28
5687,100,30,500,0.20796549479166665,0.24
5688,150,30,500,0.20796549479166665,0.24
5689,200,30,500,0.20796549479166665,0.24
5690,250,30,500,0.20796549479166665,0.24
5691,250,30,500,0.20796549479166665,0.24
5692,100,30,500,0.20796549479166665,0.24
5693,300,30,500,0.20796549479166665,0.24
5694,300,30,500,0.20796549479166665,0.24
5695,300,25,500,0.20796549479166665,0.2
5696,300,25,500,0.20796549479166665,0.2
5697,200,20,500,0.20796549479166665,0.16
5698,200,45,1000,0.20857584635416665,0.18
5699,300,40,1000,0.20857584635416665,0.16
5700,100,35,500,0.20857584635416665,0.28
5701,150,30,500,0.20857584635416665,0.24
5702,200,30,500,0.20857584635416665,0.24
5703,300,25,500,0.20857584635416665,0.2
5704,300,45,1000,0.20918619791666665,0.18
5705,200,45,1000,0.20918619791666665,0.18
5706,300,40,1000,0.20918619791666665,0.16
5707,150,40,1000,0.20918619791666665,0.16
5708,100,35,500,0.20918619791666665,0.28
5709,150,35,500,0.20918619791666665,0.28
5710,150,35,500,0.20918619791666665,0.28
5711,300,30,500,0.20918619791666665,0.24
5712,200,30,500,0.20918619791666665,0.24
5713,300,25,500,0.20918619791666665,0.2
5714,100,25,500,0.20918619791666665,0.2
5715,200,45,1000,0.20979654947916665,0.18
5716,250,45,1000,0.20979654947916665,0.18
5717,250,45,1000,0.20979654947916665,0.18
5718,300,45,1000,0.20979654947916665,0.18
5719,150,40,1000,0.20979654947916665,0.16
5720,300,40,1000,0.20979654947916665,0.16
5721,300,40,1000,0.20979654947916665,0.16
